imdbID,imdbDirectorID,DirectorName,tmdbDirectorID,Gender
tt3215518,nm3597365,I. Ahmed,1278763,2
tt0427969,nm0002339,Allen Coulter,16834,2
tt0051887,nm0000339,Roger Corman,102429,2
tt4300480,nm2100536,Matteo Rovere,1108174,2
tt0115906,nm0668247,Alexander Payne,13235,2
tt0404802,nm0366004,Mary Harron,16378,1
tt0046159,nm0173728,Luigi Comencini,119430,2
tt0061882,nm0840671,Seijun Suzuki,82461,2
tt0166175,nm0640740,Damien O'Donnell,65865,2
tt0104558,nm0867262,Stanley Tong,44916,2
tt0052278,nm0780833,George Seaton,24939,2
tt0054803,nm0739677,Mikhail Romm,1190262,2
tt0298954,nm0660347,Thanasis Papathanasiou,935643,2
tt0298954,nm0720109,Michalis Reppas,935644,2
tt0892791,nm0593610,Mike Mitchell,64151,2
tt0075276,nm0001348,Werner Herzog,6818,2
tt10127562,nm0945724,Takashi Yamazaki,43652,2
tt0269743,nm0094435,Bong Joon Ho,21684,2
tt2994904,nm2283941,Tomislav Mrsic,1372283,2
tt5242548,nm0691223,Constantin Popescu,122778,2
tt1258120,nm0350168,Robert Guédiguian,5069,2
tt1361835,nm2171633,Baran bo Odar,232959,2
tt0116851,nm0576529,Dariush Mehrjui,120227,2
tt0479230,nm0407069,Carlos Iglesias,112607,2
tt1068956,nm2716176,Shoaib Mansoor,131853,2
tt1653665,nm0193508,Simon Curtis,133502,2
tt4129876,nm0381305,Ed Herzog,219492,2
tt0099053,nm0534665,Guy Maddin,97579,2
tt1815717,nm0478418,Bruce La Bruce,1115333,2
tt1386703,nm0936482,Len Wiseman,3950,2
tt0426578,nm0745131,Marc Rothemund,21737,2
tt1667354,nm0546905,Václav Marhoul,95921,2
tt0054159,nm0612914,Andrzej Munk,238433,2
tt0054159,nm0503982,Witold Lesiewicz,1579144,2
tt0790686,nm0014960,Alexandre Aja,59291,2
tt0244479,nm0841232,Jan Sverák,11688,2
tt0103190,nm0681207,Maurice Pialat,16988,2
tt0083109,nm0320833,Jean Girault,39138,2
tt0085838,nm0000626,John Sayles,102445,2
tt0071807,nm0357891,Guy Hamilton,9915,2
tt4771896,nm1666855,Raúl Arévalo,34021,2
tt0455957,nm0001232,Milos Forman,3974,2
tt0049967,nm0635554,Leslie Norman,82334,2
tt0049967,nm0521334,Joseph Losey,39009,2
tt0308152,nm1125131,Jean-Baptiste Andrea,59848,2
tt5323662,nm2210720,Naoko Yamada,1072778,1
tt0433387,nm0043742,David Ayer,19769,2
tt0448909,nm0439397,Pekka Karjalainen,1093700,2
tt1650535,nm0005616,Aaron Woodley,129097,2
tt0045554,nm0305557,Luis García Berlanga,37493,2
tt4645368,nm0230859,Xavier Dolan,143593,2
tt0122234,nm0548648,Goran Markovic,253085,2
tt2808986,nm0814469,Sion Sono,67075,2
tt1954315,nm0912334,Alex van Warmerdam,27875,2
tt4276820,nm0359387,John Lee Hancock,54040,2
tt0029855,nm0188669,John Cromwell,31497,2
tt0119079,nm0276397,Martha Fiennes,96854,1
tt0115744,nm0379179,Mark Herman,55299,2
tt0392465,nm0639033,Petter Næss,49555,2
tt0055320,nm0647438,Ermanno Olmi,27213,2
tt0050746,nm0802563,Robert Siodmak,5029,2
tt3792960,nm0233757,Jaco Van Dormael,107490,2
tt7961060,nm0619110,Tatsuya Nagamine,1057579,2
tt9507234,nm5263494,Tomohisa Taguchi,1373229,2
tt10514222,nm0938045,George C. Wolfe,5369,2
tt0840322,nm0514662,Ryan Little,63477,2
tt0099652,nm0764316,Rajkumar Santoshi,87772,2
tt6802896,nm3476432,Jonas Carpignano,1456982,2
tt0118819,nm0000264,Pedro Almodóvar,309,2
tt0101649,nm0711745,Mani Ratnam,78747,2
tt1293842,nm1475479,Jim Strouse,52413,2
tt0107426,nm0000934,Bernardo Bertolucci,4956,2
tt0066318,nm0001031,Claude Chabrol,19069,2
tt0074906,nm0671957,Arthur Penn,6448,2
tt0116164,nm0797841,Rolf Silber,48685,2
tt7605922,nm1287124,Gastón Duprat,584191,2
tt0962736,nm0885249,Jean-Marc Vallée,69371,2
tt0112792,nm0808807,John N. Smith,60295,2
tt0125971,nm0180912,Michael Corrente,77076,2
tt4088268,nm0596407,Hans Petter Moland,95972,2
tt0103772,nm0000682,Paul Verhoeven,10491,2
tt6704898,nm0170043,Isabel Coixet,90,1
tt0039739,nm0167241,Henri-Georges Clouzot,2559,2
tt0072274,nm0000265,Robert Altman,9789,2
tt3170832,nm1049433,Lenny Abrahamson,83281,2
tt0110971,nm0001508,Penny Marshall,14911,1
tt0021668,nm0532187,Hamilton MacFadden,120529,2
tt2224317,nm0003939,Vikramaditya Motwane,223853,2
tt0296574,nm0890060,Ram Gopal Varma,76813,2
tt8980602,nm2530291,Evan Morgan,201799,2
tt6418778,nm1257352,Julia Hart,1421414,1
tt0030018,nm0693281,H.C. Potter,83399,2
tt0030018,nm0374702,Stuart Heisler,81285,2
tt0030018,nm0943758,William Wyler,10001,2
tt0112749,nm0740213,Darrell Roodt,16730,2
tt2616810,nm1258777,Eskil Vogt,444892,2
tt1426329,nm0258531,Rob Epstein,109402,2
tt1426329,nm0295243,Jeffrey Friedman,109403,2
tt0120257,nm0452319,Beeban Kidron,20237,1
tt8094252,nm1421754,K. Selvaraghavan,91628,2
tt0986264,nm0451148,Aamir Khan,52763,2
tt0062425,nm0612322,Robert Mulligan,8482,2
tt1847746,nm0699932,Lucía Puenzo,69309,1
tt2338151,nm0386246,Rajkumar Hirani,85675,2
tt0118564,nm0001707,Paul Schrader,1035,2
tt7638348,nm0138620,Joe Carnahan,40223,2
tt0116931,nm0188521,Emma-Kate Croghan,142513,1
tt2141751,nm1060010,Stuart Murdoch,1281344,2
tt0103743,nm0497097,Danny Lee,26784,2
tt0103743,nm0946875,Herman Yau,92831,2
tt1531924,nm0072600,Ned Benson,1167896,2
tt0082173,nm0006734,Alain Corneau,35927,2
tt1142977,nm0000318,Tim Burton,510,2
tt0308379,nm0620378,Hideo Nakata,26875,2
tt5514296,nm1345541,Upi Avianto,1170104,1
tt2199543,nm0014694,Karim Aïnouz,55018,2
tt1166810,nm0998110,Daniel Sánchez Arévalo,34017,2
tt0211387,nm0654830,François Ozon,4387,2
tt1094241,nm0813786,Ben Sombogaart,79437,2
tt1379228,nm1220246,Bala,560061,2
tt3662308,nm1758280,Emilio Portes,587968,2
tt7260048,nm1119645,Lynn Shelton,90492,1
tt2034031,nm1119645,Lynn Shelton,90492,1
tt0025101,nm0226189,William Dieterle,49214,2
tt2076298,nm0948159,Wilson Yip,63571,2
tt9663702,nm4518735,Khaled El Halafawy,1575823,2
tt0057254,nm0001379,John Huston,6593,2
tt0113932,nm0028196,Mario Andreacchio,2631,2
tt0058604,nm0435563,Mikhail Kalatozov,108764,2
tt5083738,nm0487166,Yorgos Lanthimos,122423,2
tt0108171,nm0515891,Luis Llosa,26648,2
tt1575539,nm0174903,Nicole Conn,224875,1
tt0090644,nm0000940,Bigas Luna,37577,2
tt0118764,nm0768597,Louis Saia,240071,2
tt1320239,nm0000484,John Landis,4610,2
tt0074360,nm0767022,Carlos Saura,96369,2
tt0341384,nm1104118,Kim Ki-duk,1188,2
tt0387596,nm0437652,Woo-Suk Kang,85006,2
tt0464049,nm0405336,Nicholas Hytner,55476,2
tt0201899,nm0640964,Peter O'Fallon,41472,2
tt1226774,nm0406334,Armando Iannucci,88926,2
tt0054144,nm0621540,Mikio Naruse,125690,2
tt0482901,nm0153263,César Charlone,8577,2
tt0080149,nm0001348,Werner Herzog,6818,2
tt1440161,nm0975026,Nicole Kassell,58573,1
tt0452971,nm0998110,Daniel Sánchez Arévalo,34017,2
tt1850457,nm0601337,Jason Moore,168667,2
tt0065579,nm0001115,Ossie Davis,15531,2
tt0265307,nm0382584,George Hickenlooper,37852,2
tt0103129,nm0005237,Anthony Minghella,2239,2
tt0047834,nm0060742,Joy Batchelor,70709,1
tt0047834,nm0354691,John Halas,70707,2
tt0093015,nm0005033,Sammo Kam-Bo Hung,62410,2
tt0093015,nm0477035,Corey Yuen,35452,2
tt0157016,nm0637615,Gaspar Noé,14597,2
tt0362387,nm1066739,Yukihiko Tsutsumi,81355,2
tt0498097,nm0149196,Nuri Bilge Ceylan,56214,2
tt1307859,nm0892400,Jean van de Velde,27954,2
tt6896536,nm1413443,Samuel Maoz,110356,2
tt0345549,nm0711579,Pen-Ek Ratanaruang,69991,2
tt0061647,nm0950109,Terence Young,9855,2
tt3799232,nm1479803,Vince Marcello,1066705,2
tt6367558,nm0654830,François Ozon,4387,2
tt0054949,nm0002216,Yves Robert,25182,2
tt9172422,nm1267707,Nicolas Bedos,932524,2
tt0042206,nm0281507,Richard Fleischer,2087,2
tt3102906,nm1717949,Corneliu Porumboiu,109293,2
tt0335563,nm0185063,James Cox,40508,2
tt0057261,nm0111656,Peter Brook,60981,2
tt0050280,nm0279807,Terence Fisher,29662,2
tt5770620,nm0414337,Azazel Jacobs,145130,2
tt0794338,nm2242451,Mika Ninagawa,207718,1
tt3825738,nm0586837,Riccardo Milani,126486,2
tt1120985,nm0161834,Derek Cianfrance,139098,2
tt0055032,nm0000076,François Truffaut,1650,2
tt1376195,nm0680889,William Phillips,107630,2
tt4298958,nm0442905,Naomi Kawase,20658,1
tt0119311,nm0004886,Bill Duke,1103,2
tt0380689,nm0497489,Je-yong Lee,123661,2
tt0271219,nm0935095,Gary Winick,17046,2
tt0298504,nm0403541,Nick Hurran,42274,2
tt0078252,nm0950759,Woo-Ping Yuen,18899,2
tt1234548,nm0381416,Grant Heslov,31511,2
tt2815902,nm1227232,Brady Corbet,55493,2
tt0067434,nm0884547,Tonino Valerii,57639,2
tt0947802,nm0001438,Neil LaBute,58689,2
tt0780180,nm1455707,Marcus H. Rosenmüller,18710,2
tt0024968,nm0285946,Eugene Forde,118343,2
tt0758017,nm0332900,David Gow,134671,2
tt1682180,nm0661791,Park Chan-Wook,10099,2
tt0073559,nm0000018,Kirk Douglas,2090,2
tt0213847,nm0868153,Giuseppe Tornatore,65314,2
tt0238660,nm0370510,John Hay,18024,2
tt0329767,nm0771054,Lone Scherfig,1176,1
tt0093342,nm0452102,Abbas Kiarostami,119294,2
tt1414378,nm0789054,Ian Sharp,113907,2
tt0039152,nm0335455,James Edward Grant,50302,2
tt0896798,nm0001317,Renny Harlin,16938,2
tt0058751,nm0718243,Harald Reinl,33542,2
tt3711164,nm6474441,H. Vinoth,1341628,2
tt0133985,nm0380705,Rowdy Herrington,63943,2
tt0067217,nm0002137,Arthur Hiller,133259,2
tt0286306,nm1068186,M.J. Bassett,69593,1
tt0035211,nm0939992,Sam Wood,10790,2
tt2023690,nm1296554,Ben Wheatley,137467,2
tt0084058,nm0412465,James Ivory,54441,2
tt4532818,nm0339245,Maggie Greenwald,94831,1
tt0973844,nm0000766,Theodoros Angelopoulos,10316,2
tt0973844,nm0000801,Olivier Assayas,21678,2
tt0973844,nm0000806,Bille August,19684,2
tt0041239,nm0733476,Mark Robson,19457,2
tt2828840,nm0437652,Woo-Suk Kang,85006,2
tt0116308,nm0576548,Deepa Mehta,4760,1
tt4701660,nm0159507,Stephen Chow,57607,2
tt2007360,nm1216004,Andrew Bujalski,40864,2
tt1356864,nm0000729,Casey Affleck,1893,2
tt11316854,nm0994379,Tosca Musk,935563,1
tt10709232,nm9158938,P.S. Mithran,1925154,2
tt0468565,nm0004303,Gavin Hood,13079,2
tt2114358,nm1234631,Arne Toonen,230965,2
tt1562872,nm0015295,Zoya Akhtar,80386,1
tt0384699,nm1475144,Gabrielle Savage Dockterman,75868,1
tt1673702,nm0271246,Jean-Loup Felicioli,145676,2
tt1673702,nm0300944,Alain Gagnol,145675,2
tt0385267,nm0919369,Paul Weitz,3289,2
tt1226236,nm0345174,Luca Guadagnino,78160,2
tt0056845,nm0578483,Jean-Pierre Melville,3831,2
tt0090342,nm0005033,Sammo Kam-Bo Hung,62410,2
tt0036868,nm0943758,William Wyler,10001,2
tt0115886,nm0242064,Peter Duncan,61335,2
tt6695212,nm1486975,Annemarie Jacir,56376,1
tt0115685,nm0001566,Mike Nichols,5342,2
tt0058606,nm0384335,Jack Hill,31310,2
tt0176422,nm0029242,André Téchiné,96627,2
tt0061931,nm0060072,Jules Bass,16410,2
tt0078517,nm0005033,Sammo Kam-Bo Hung,62410,2
tt2582802,nm3227090,Damien Chazelle,136495,2
tt0080842,nm0934578,Simon Wincer,18254,2
tt0119125,nm0629933,William Nicholson,933,2
tt0887769,nm0363030,T. Hariharan,584792,2
tt0036709,nm0005847,Phil Rosen,103931,2
tt0039192,nm0003836,Michael Powell,68424,2
tt0039192,nm0696247,Emeric Pressburger,37846,2
tt1038988,nm0049371,Jaume Balagueró,54525,2
tt1038988,nm0687042,Paco Plaza,54526,2
tt0279064,nm0639033,Petter Næss,49555,2
tt3170900,nm1258346,Christina Rosendahl,564018,1
tt9817070,nm7920254,Saeed Roustayi,2370829,2
tt0090579,nm0912334,Alex van Warmerdam,27875,2
tt0089716,nm0843640,István Szabó,32244,2
tt2243299,nm0701650,György Pálfi,81078,2
tt0449061,nm1862705,Hunter Richards,52856,2
tt2316868,nm2270935,A.J. Edwards,1164588,2
tt0284494,nm0264220,Chris Eyre,212165,2
tt2139919,nm1383301,Adam Leon,1104837,2
tt0313300,nm0690794,Léa Pool,135534,1
tt0151479,nm0684596,Lucian Pintilie,592762,2
tt0166556,nm0017623,Aldo Baglio,120019,2
tt0166556,nm0316034,Giacomo Poretti,120025,2
tt0166556,nm0320495,Giovanni Storti,120020,2
tt0400234,nm0440604,Anurag Kashyap,85670,2
tt1172994,nm1488800,Ti West,101542,2
tt1204340,nm0175916,Paddy Considine,14887,2
tt2402623,nm3460363,David Lambert,221722,2
tt2404461,nm1410815,Asghar Farhadi,229931,2
tt10344522,nm0006554,Rodrigo García,77162,2
tt0464196,nm1247462,Christopher Smith,41041,2
tt1235124,nm0662529,Oliver Parker,56710,2
tt0373283,nm0514662,Ryan Little,63477,2
tt0099073,nm0001469,Barry Levinson,8246,2
tt9614440,nm1580890,Annabelle Attanasio,1620980,1
tt0080025,nm0583292,Nicholas Meyer,1788,2
tt2363047,nm3351235,Aashiq Abu,979284,2
tt1602472,nm0000365,Julie Delpy,1146,1
tt0847897,nm0804556,Kari Skogland,22140,1
tt0123335,nm0409270,Akira Inoue,150289,2
tt0094374,nm0477035,Corey Yuen,35452,2
tt0405022,nm0002758,Jean-Claude Schlim,383680,2
tt0119861,nm0007131,Subhash Ghai,53978,2
tt9034290,nm8631915,Can Ulkay,1876416,2
tt0058249,nm0000320,Luis Buñuel,793,2
tt0380609,nm1071898,Dylan Kidd,239075,2
tt1560970,nm0611932,Peter Mullan,3064,2
tt1139797,nm0019247,Tomas Alfredson,74396,2
tt4969044,nm0474233,Pieter Kuijpers,52169,2
tt1986843,nm0154312,Pascal Chaumeil,8392,2
tt1567437,nm2277869,Marjane Satrapi,20659,1
tt0058743,nm0496746,J. Lee Thompson,18669,2
tt0316824,nm0317638,Tony Giglio,42712,2
tt0425321,nm1441566,Marwan Hamed,1210055,2
tt2150371,nm0000247,John Woo,11401,2
tt0045112,nm0003226,Kenji Mizoguchi,97202,2
tt1806954,nm0370510,John Hay,18024,2
tt0263488,nm0759207,Victor Salva,56349,2
tt0112573,nm0000154,Mel Gibson,2461,2
tt0054632,nm0720297,Alain Resnais,11983,2
tt0189142,nm0749914,Raoul Ruiz,121585,2
tt0086650,nm0681207,Maurice Pialat,16988,2
tt0025004,nm0498174,Rowland V. Lee,30146,2
tt0043147,nm0497442,Jack Lee,245248,2
tt0043147,nm0198202,Ian Dalrymple,133237,2
tt0104036,nm0001403,Neil Jordan,17016,2
tt0283111,nm0065608,Walt Becker,68573,2
tt0112744,nm0000576,Sean Penn,2228,2
tt5457772,nm2264823,Boyapati Srinu,150527,2
tt0412798,nm0742194,Craig Rosenberg,58922,2
tt2103281,nm0716257,Matt Reeves,32278,2
tt6304046,nm1258686,Joachim Trier,71609,2
tt0266391,nm0000953,Peter Bogdanovich,39012,2
tt0065769,nm0320833,Jean Girault,39138,2
tt0228687,nm0840905,Jan Svankmajer,83784,2
tt1439572,nm0533284,David Mackenzie,3055,2
tt2980516,nm1016428,James Marsh,76998,2
tt0342258,nm0504642,Louis Leterrier,18865,2
tt4695012,nm4099092,Trey Edward Shults,1423660,2
tt1417299,nm3442103,Chakri Toleti,93195,2
tt4353996,nm0691547,Erik Poppe,79322,2
tt2556308,nm1436693,A.R. Murugadoss,81085,2
tt0783640,nm0733149,Todd Robinson,16829,2
tt0075932,nm0330848,Claude Goretta,34999,2
tt0119843,nm0000788,Gillian Armstrong,58094,1
tt1712261,nm0384825,John Hillcoat,53333,2
tt0120660,nm0001716,Tony Scott,893,2
tt0040558,nm0000080,Orson Welles,40,2
tt0074916,nm0521334,Joseph Losey,39009,2
tt0040723,nm0542649,Anthony Mann,40199,2
tt1837613,nm4311206,Elaine Constantine,1373405,1
tt0212573,nm0586841,Tahmineh Milani,545092,1
tt1901040,nm1189197,Quentin Dupieux,133398,2
tt0059015,nm0598102,Mario Monicelli,32375,2
tt2670882,nm1425385,Jim Loach,206296,2
tt0074103,nm0956022,Claude Zidi,11201,2
tt3510452,nm0000782,Asia Argento,18514,1
tt0087428,nm0724798,Tony Richardson,32765,2
tt7549892,nm1899608,Demián Rugna,531105,2
tt0105017,nm0000953,Peter Bogdanovich,39012,2
tt0060586,nm0840671,Seijun Suzuki,82461,2
tt0119698,nm0594503,Hayao Miyazaki,608,2
tt4703048,nm1089736,Toa Fraser,73875,2
tt1518812,nm0716980,Kelly Reichardt,56383,1
tt0810988,nm0041864,John August,1300,2
tt0097499,nm0000110,Kenneth Branagh,11181,2
tt0087799,nm0248054,Thom Eberhardt,68381,2
tt6914542,nm4259286,Min-ho Woo,1292897,2
tt0056800,nm0712947,Nicholas Ray,2765,2
tt0056800,nm0337885,Guy Green,67619,2
tt0056800,nm0554249,Andrew Marton,57142,2
tt0813547,nm0752328,Stefan Ruzowitzky,15115,2
tt0429715,nm0522393,Nick Love,41530,2
tt2402091,nm5058908,Anna Odell,1184706,1
tt0116041,nm0609549,Greg Mottola,54733,2
tt0133385,nm0956022,Claude Zidi,11201,2
tt0096827,nm0801870,Singeetam Srinivasa Rao,584327,2
tt0119578,nm0544079,Joe Mantello,171000,2
tt1196141,nm0294457,Thor Freudenthal,109857,2
tt3142872,nm2912689,Kerem Deren,213242,2
tt2035630,nm0048918,Sean Baker,118415,2
tt0255306,nm0698184,Priyadarshan,80387,2
tt0116905,nm0000626,John Sayles,102445,2
tt0084555,nm0688585,Jean-Marie Poiré,64909,2
tt0307919,nm0574217,Conor McPherson,73289,2
tt0069946,nm0001566,Mike Nichols,5342,2
tt0117104,nm0000907,Richard Benjamin,24318,2
tt0117786,nm0005033,Sammo Kam-Bo Hung,62410,2
tt0283003,nm0959774,Jonas Åkerlund,71329,2
tt0400761,nm0756406,Yôichi Sai,226920,2
tt0034928,nm0466113,Zoltan Korda,65852,2
tt2233170,nm2319653,Clenet Verdi-Rose,1313163,2
tt0064296,nm0948950,Yoshishige Yoshida,110519,2
tt0170691,nm0001708,Joel Schumacher,5572,2
tt0468094,nm1475971,Mat Whitecross,182,2
tt0468094,nm0935863,Michael Winterbottom,172,2
tt0058652,nm0331471,Hideo Gosha,125085,2
tt0074851,nm0001676,Nicolas Roeg,14132,2
tt5114154,nm0597673,Karen Moncrieff,74638,1
tt7139936,nm0000095,Woody Allen,1243,2
tt0088315,nm0772522,Volker Schlöndorff,10249,2
tt6921496,nm5747900,Jérémie Guez,1816595,2
tt0446009,nm1410090,Cyrill Boss,16812,2
tt0446009,nm1360908,Philipp Stennert,16813,2
tt0069792,nm0169540,Larry Cohen,19266,2
tt0122770,nm0900712,Frantisek Vlácil,226662,2
tt11958344,nm0766218,Jun'ichi Satô,106577,2
tt11958344,nm2034008,Tomotaka Shibayama,1607110,2
tt1657299,nm0284308,Sheree Folkson,123798,1
tt4575930,nm0487567,James Lapine,90037,2
tt0279778,nm0451884,Callie Khouri,17397,1
tt9737688,nm3892733,Chayanop Boonprakob,238449,2
tt0098532,nm0442454,Aki Kaurismäki,16767,2
tt0089961,nm0844358,Jeannot Szwarc,16187,2
tt2734566,nm2315216,Paula Ortiz,932115,1
tt5372466,nm3201973,Anand Shankar,1056846,2
tt0069833,nm0836328,John Sturges,14520,2
tt0069833,nm0171385,Duilio Coletti,115598,2
tt2218988,nm2057169,Anwar Rasheed,1066403,2
tt1610452,nm1834891,Maneesh Sharma,224221,2
tt5437928,nm0922903,Wash Westmoreland,82337,2
tt0027869,nm0782707,George B. Seitz,89749,2
tt0092068,nm0088397,Bertrand Blier,34262,2
tt0292886,nm0407067,Álex de la Iglesia,57865,2
tt5037996,nm0218547,Zeki Demirkubuz,145518,2
tt0116282,nm0001054,Joel Coen,1223,2
tt0116282,nm0001053,Ethan Coen,1224,2
tt2355791,nm4274575,Vetrimaaran,550172,2
tt2573198,nm2606944,Ryôtarô Makihara,1129511,2
tt0116502,nm0933604,Jim Wilson,7847,2
tt0097557,nm0847749,Tibor Takács,42309,2
tt0072325,nm0438279,Jonathan Kaplan,42171,2
tt2473794,nm0005139,Mike Leigh,65452,2
tt0143334,nm0149196,Nuri Bilge Ceylan,56214,2
tt1496832,nm1416190,N. Linguswamy,237695,2
tt1646127,nm1257259,Fabrice Gobert,1167218,2
tt0037135,nm0644048,Clifford Odets,14567,2
tt0149601,nm0022858,Mustafa Altioklar,112516,2
tt6408226,nm2035886,Drake Doremus,132964,2
tt0810809,nm0265852,Philippe Falardeau,81437,2
tt7863198,nm3550991,Alexey Nuzhny,1013108,2
tt0098087,nm0002218,Claude Miller,18209,2
tt0061132,nm0001596,Pier Paolo Pasolini,5970,2
tt2072145,nm1730629,Teppo Airaksinen,938674,2
tt0910554,nm0140617,Gareth Carrivick,93468,2
tt1262416,nm0000127,Wes Craven,5140,2
tt5462400,nm0096375,Sebastián Borensztein,81157,2
tt0768239,nm0772691,Hans-Christian Schmid,6094,2
tt0437447,nm0955443,Yimou Zhang,607,2
tt1172233,nm0000106,Drew Barrymore,69597,1
tt0047094,nm0000180,David Lean,12238,2
tt8717446,nm0585011,Roger Michell,7017,2
tt2113822,nm0271815,Xiaogang Feng,1287732,2
tt0080465,nm0293197,Jerrold Freedman,55264,2
tt0343135,nm0357453,John Hamburg,17871,2
tt0095801,nm0000727,Percy Adlon,32632,2
tt6892462,nm0310615,Romain Gavras,78207,2
tt0452580,nm0512862,Caroline Link,4522,1
tt1275863,nm1665004,Imtiaz Ali,71276,2
tt0039277,nm0337586,Alfred E. Green,97774,2
tt0052676,nm0858873,Gerald Thomas,40940,2
tt0051390,nm0149631,Youssef Chahine,20023,2
tt0061683,nm0279807,Terence Fisher,29662,2
tt8484012,nm1119645,Lynn Shelton,90492,1
tt4258698,nm1973681,Richard Tanne,237855,2
tt0044706,nm0003593,Fred Zinnemann,4065,2
tt0408790,nm0777881,Robert Schwentke,57270,2
tt0889588,nm0006854,Roger Spottiswoode,1724,2
tt1481572,nm1102140,Josh Radnor,144009,2
tt0080172,nm0514906,Chia-Liang Liu,26775,2
tt0095675,nm0000264,Pedro Almodóvar,309,2
tt1672845,nm0533284,David Mackenzie,3055,2
tt2011953,nm0755158,Ira Sachs,53708,2
tt0112508,nm0205542,Tamra Davis,57691,1
tt0079588,nm0292419,James Frawley,68457,2
tt0060955,nm0001239,John Frankenheimer,13776,2
tt0245276,nm0647438,Ermanno Olmi,27213,2
tt0074586,nm0144758,Enzo G. Castellari,50739,2
tt1853614,nm0645657,Hiroyuki Okiura,12178,2
tt0056576,nm0521334,Joseph Losey,39009,2
tt5084198,nm3361397,Tatsuya Oishi,1518676,2
tt5084198,nm0793840,Akiyuki Shinbo,555094,2
tt11525022,nm2653170,David Pablos,1201582,2
tt0028767,nm0767701,Victor Saville,14860,2
tt0038733,nm0003836,Michael Powell,68424,2
tt0038733,nm0696247,Emeric Pressburger,37846,2
tt0063218,nm0001348,Werner Herzog,6818,2
tt1865505,nm1119079,Tomm Moore,96676,2
tt0077276,nm0496312,Patrice Leconte,37626,2
tt0815236,nm1637768,Jim Field Smith,111686,2
tt0163494,nm0223411,Osamu Dezaki,97288,2
tt0405094,nm0003697,Florian Henckel von Donnersmarck,8193,2
tt1521846,nm1802294,Banjong Pisanthanakun,81251,2
tt1521846,nm0690919,Visute Poolvoralaks,545660,2
tt3409848,nm0551506,Lucrecia Martel,56208,1
tt1836808,nm0001565,Mike Newell,10723,2
tt1091191,nm0000916,Peter Berg,36602,2
tt0117883,nm0024622,Alejandro Amenábar,19840,2
tt1776222,nm2673025,Boudewijn Koole,1059490,2
tt0101985,nm0945981,Edward Yang,143035,2
tt0166604,nm0321112,Marcel Gisler,1276281,2
tt0353975,nm0030791,Sathyan Anthikad,932585,2
tt0102181,nm0001752,Steven Soderbergh,1884,2
tt0305499,nm0904036,Antun Vrdoljak,1206345,2
tt0110667,nm0872062,Brian Trenchard-Smith,84981,2
tt4385888,nm0590122,Mike Mills,17439,2
tt3532278,nm1942303,Gerardo Olivares,229873,2
tt3532278,nm3010539,Otmar Penker,1566484,2
tt0091506,nm0000766,Theodoros Angelopoulos,10316,2
tt0134847,nm0878638,David Twohy,28239,2
tt7465992,nm5645455,Nag Ashwin,1508808,2
tt0138749,nm0074426,Bibo Bergeron,65629,2
tt0138749,nm0005076,Jeffrey Katzenberg,12062,2
tt0479537,nm1204568,David Von Ancken,77458,2
tt9597838,nm0946875,Herman Yau,92831,2
tt10763618,nm0161242,Ji-woo Jung,97142,2
tt0082661,nm0001202,Rainer Werner Fassbinder,2725,2
tt0069815,nm0500988,Claude Lelouch,16862,2
tt0350028,nm0005190,Garry Marshall,1201,2
tt1339302,nm0994244,Noriyuki Abe,90048,2
tt0915457,nm0745037,Thomas Roth,221449,2
tt0245844,nm0721817,Kevin Reynolds,8300,2
tt0089941,nm0464846,Andrey Konchalovskiy,58728,2
tt4331970,nm0029242,André Téchiné,96627,2
tt0808285,nm0477597,Dagur Kári,18823,2
tt0059903,nm0232795,Clive Donner,33513,2
tt0026983,nm0681635,Irving Pichel,20370,2
tt0082671,nm0001202,Rainer Werner Fassbinder,2725,2
tt0468526,nm0716980,Kelly Reichardt,56383,1
tt4859246,nm4897036,Balaji Mohan,1029027,2
tt6509862,nm0848992,SABU,58614,2
tt0113542,nm0582481,Tim Metcalfe,69042,2
tt0057829,nm0408076,Shohei Imamura,20025,2
tt0060742,nm0006249,Satyajit Ray,12160,2
tt10633456,nm1818032,Lee Isaac Chung,931952,2
tt0161292,nm0716347,Nicolas Winding Refn,21183,2
tt0060380,nm0596261,José Mojica Marins,90204,2
tt0041497,nm0002087,Samuel Fuller,26959,2
tt0059643,nm0367860,Wojciech Has,27002,2
tt0047278,nm0635554,Leslie Norman,82334,2
tt0064074,nm0504513,Richard Lester,10586,2
tt0378947,nm0000095,Woody Allen,1243,2
tt3742378,nm1155957,Anna Muylaert,550280,1
