tmdb_id,imdb_id,title,production_companies
318121,tt2452386,The Fundamentals of Caring,"Worldwide Pants, Levantine Entertainment"
8329,tt1038988,[REC],"Filmax, Castelao Productions"
6007,tt0279064,Elling,Maipo Film
13040,tt0298491,The Invisible,
603340,tt9448332,Ishq,"E4 Entertainments, AVA Productions"
46406,tt0248185,Mission Kashmir,"Vidhu Vinod Chopra Productions, Destination Films"
335490,tt3170900,The Idealist,"Toolbox Film, Rosendahl Film, Cinevita Film Company"
583794,tt9817070,Just 6.5,Boshra Film
2754,tt0090579,Abel,"VPRO, First Floor Features, Orkater Foundation"
29471,tt0089716,Colonel Redl,"MAFILM Objektív Filmstúdió, ORF, ZDF, Mokép, Manfred Durniok Filmproduktion"
611054,tt9670480,Gaddalakonda Ganesh,14 Reels Entertainment
126314,tt2243299,Final Cut: Ladies and Gentlemen,"Színház- és Filmmüvészeti Egyetem, MMKA, HvD Productions, L&G Hungary"
85409,tt1342402,Mommo,
7515,tt0449061,London,"NFTS, Destination Films, Silver Nitrate Films, LHR Productions Inc."
192142,tt2316868,The Better Angels,Brothers K Productions
14468,tt0995718,Ek Chalis Ki Last Local,Quartet Films
413771,tt4990516,You Are My Sunday,
52475,tt1440180,Young Goethe in Love,Seven Pictures
473768,tt5927420,More,"B.I.T Arts, Ay Yapım"
50123,tt0284494,Skins,"First Look Pictures, Starz! Encore Entertainment"
97607,tt2139919,Gimme the Loot,Seven For Ten
25379,tt0313300,The Blue Butterfly,"Global Arts Productions, Palpable Productions, Galafilm"
123707,tt0151479,Last Stop Paradise,"Cinematográfica Filmex S.A., Le Studio de Creation Cinematographique du Ministere de la Culture, Direction du Développement et de la Coopération (DDC), Département Fédéral des Affaires Etrangères, Fondazione Montecinemaverita, MK2 Productions, Canal+"
38396,tt0166556,That's Life,"Medusa Film, A.Gi.Di., Kubla Khan"
298533,tt3788052,Corner Gas: The Movie,"Sparrow Media, Aslan Entertainment, Java Post Production, Vérité Films"
28740,tt0400234,Black Friday,"Mid Day Multimedia, Big Bang Pictures, Mirror Films"
25983,tt1172994,The House of the Devil,"Glass Eye Pix, MPI Media Group"
256962,tt1810683,Little Boy,"Santa Fé Films, Metanoia Films"
280184,tt0924225,Hallo,Jithin Arts
30149,tt0108252,Sune's Summer,"SF Studios, SVT"
61812,tt0342012,9,
76543,tt1204340,Tyrannosaur,"WarpX, Inflammable Films"
63892,tt0055082,"Léon Morin, Priest","Rome Paris Films, Concordia Compagnia Cinematografica"
460034,tt5513920,Doob,"Jaaz Multimedia, Eskay Movies, Irrfan Khan Films"
136437,tt2402623,Beyond the Walls,Frakas Productions
64397,tt0907134,"Basic Sanitation, The Movie","Globo Filmes, Casa de Cinema de Porto Alegre"
152780,tt2404461,The Past,"Memento Films Production, France 3 Cinéma, BIM Distribuzione"
641960,tt10344522,Four Good Days,"Productivity Media, Indigenous Media, Oakhurst Entertainment, Vertical Entertainment"
5072,tt0464196,Severance,"Dan Films, Qwerty Films, HanWay Films, Isle of Man Film, N1 European Film Produktions GmbH & Co. KG, UK Film Council"
23488,tt1235124,Dorian Gray,"Ealing Studios, Fragile Films"
508101,tt7645122,Plus One,"Red Hour Films, Studio71"
10105,tt0373283,Saints and Soldiers,"Go Films, Medal Of Honor"
381353,tt4447076,Rosalie Blum,"France 2 Cinéma, The Film, GC Cinema"
2302,tt0099073,Avalon,"TriStar Pictures, Baltimore Pictures"
480536,tt6286796,A Horrible Woman,Nordisk Film
575958,tt9614440,Mickey and the Bear,"Thick Media, Utopia"
24750,tt0080025,Time After Time,Orion Pictures
129088,tt2363047,22 Female Kottayam,Film Brewery
84165,tt1602472,2 Days in New York,"Tempête Sous Un Crâne Productions, Senator Film, Focus Features"
383807,tt5096536,Heal the Living,
51955,tt0126938,Hav Plenty,
14634,tt0847897,The Stone Angel,"Téléfilm Canada, Alliance, Astral Media, Buffalo Gal Pictures, HandMade Films, Movie Central Network, Sequence Film"
54273,tt0123335,Zatoichi's Revenge,Daiei Film
66212,tt0094374,Righting Wrongs,"Bo Ho Film Company Ltd., Golden Harvest Productions, Paragon Films Ltd."
42808,tt1351672,The Man Who Will Come,
51935,tt0405022,House of Boys,"Delux Productions, Elsani Film"
25519,tt0119861,Pardes,Mukta Arts Ltd
588459,tt9034290,Turkish Ice Cream,Dijital Sanatlar Production
280633,tt2886926,Cats Don't Have Vertigo,MGN Filmes
36245,tt0058249,Diary of a Chambermaid,"Spéva Films, Ciné-Alliance, Filmsonor"
25313,tt0380609,P.S.,Hart-Sharp Entertainment
55785,tt1560970,Neds,"StudioUrania, BlueLight"
13310,tt1139797,Let the Right One In,EFTI
400387,tt4969044,Riphagen the Untouchable,"Pupkin, VPRO"
133698,tt1986843,A Perfect Plan,"Quad Productions, TF1 Films Production"
244458,tt1567437,The Voices,"1984 Private Defense Contractors, Mandalay Vision, Studio Babelsberg"
303296,tt1113810,M for Mother,
23574,tt0058743,What a Way to Go!,"APJAC Productions, Orchard Productions"
23592,tt0316824,In Enemy Hands,"Pierce/Williams Entertainment, Artisan Entertainment, Splendid Pictures, John Brister Productions"
44085,tt0425321,The Yacoubian Building,"Arab Co, Good News"
428515,tt6366854,Check the Store Next Door,Starvision Plus
171160,tt2608224,The Butterfly's Dream,
264264,tt2150371,The Crossing,"Beijing Gallop Horse Film & TV Production, China Film Group Corporation"
43364,tt0045112,The Life of Oharu,"Koi Productions, Shintoho Company"
81182,tt1806954,Lost Christmas,"Ketchup Entertainment, Impact Film & TV, Impact Pictures"
268523,tt2922440,Nice and Easy,"Les films du cap, Gaumont, M6 Films"
8922,tt0263488,Jeepers Creepers,"United Artists, American Zoetrope, Cinerenta Medienbeteiligungs KG, Cinerenta-Cinebeta, VCL Communications"
42718,tt0060560,The Pornographers,"Nikkatsu Corporation, Imamura Productions"
28190,tt0043303,The Red Inn,Memnon Films
197,tt0112573,Braveheart,"Icon Entertainment International, The Ladd Company, B.H. Finance C.V."
169800,tt2635006,The Retrieval,"Sixth Street Films, Arts+Labor, Doki-Doki Productions"
4024,tt0054632,Last Year at Marienbad,"Cineriz, Cormoran Films, Silver Films, Argos Films, Cinétel, Terra Film"
43539,tt1458175,The Next Three Days,"Hwy61, Lionsgate, Fidélité Films"
47439,tt0189142,Time Regained,"Gemini Films, France 2 Cinéma, Les Films du Lendemain"
2282,tt0086650,À Nos Amours,"Les Films du Livradois, Gaumont, France 3 Cinéma"
43691,tt0025004,The Count of Monte Cristo,Edward Small Productions
68309,tt0043147,The Wooden Horse,"Wessex Film Productions, London Film Productions, British Lion Films"
11386,tt0104036,The Crying Game,"Miramax, Channel Four Films, Palace Pictures, Nippon Film Development and Finance Inc., Eurotrustees, British Screen Productions"
38706,tt0100581,The Sect,"ADC Films, Penta Films"
11452,tt0283111,National Lampoon's Van Wilder,"Artisan Entertainment, Tapestry Films"
638240,tt10845262,Miracle in Cell No. 7,Viva Films
27526,tt0112744,The Crossing Guard,Miramax
374954,tt5457772,Sarrainodu,Geetha Arts
9756,tt0412798,Half Light,"Lakeshore Entertainment, Samuels Media, VIP 3 Medienfonds, Half Light, Rising Star"
119450,tt2103281,Dawn of the Planet of the Apes,"TSG Entertainment, Chernin Entertainment, Ingenious Media"
401898,tt6304046,Thelma,"Eurimages, Motlys, Le Pacte, Norsk Filminstitutt, Film i Väst, Snowglobe, Nordisk Film & TV Fond, Filmpool Nord, B-Reel Films, Don't Look Now, Copenhagen Film Fund"
35080,tt0266391,The Cat's Meow,"CP Medien AG, Lions Gate Films, Dan Films"
571610,tt8737614,Majili,Shine Screens
11913,tt0065769,The Gendarme Takes Off,Société Nouvelle de Cinématographie (SNC)
54880,tt0052644,The Hunchback of Paris,"P.A.C., Globe Films International"
18939,tt0228687,Little Otik,"ATHANOR, Illuminations Films"
51999,tt1439572,Perfect Sense,"BBC Films, Zentropa Entertainments, Scottish Screen, Film i Väst, Det Danske Filminstitut, Sigma Films, Screen Ireland, Subotica Entertainment"
30071,tt0192788,Where the Red Fern Grows,Yari Film Group
266856,tt2980516,The Theory of Everything,Working Title Films
673737,tt9564270,A Christmas Gift from Bob,"Align, The Exchange, Parkhouse Pictures, Studio Pictures, Twickenham Film Studios, Lionsgate"
10027,tt0342258,Unleashed,"Canal+, Current Entertainment, Clubdeal, EuropaCorp, Qian Yian International, TF1 Films Production, Rogue Pictures, Danny the Dog Productions"
418078,tt4695012,It Comes at Night,"A24, Animal Kingdom"
25121,tt1417299,Unnaipol Oruvan,"UTV Motion Pictures, Raajkamal Films International"
396616,tt4353996,The King's Choice,"Newgrange Pictures, Film i Väst, Zentropa International Sweden, Paradox Produksjon, Nordisk Film, Copenhagen Film Fund"
273886,tt2556308,Holiday: A Soldier is Never Off Duty,"Reliance Entertainment, Hari Om Entertainment"
8939,tt0436854,Tulpan,"Pandora Film, Cobra Film, CTB Film Company"
442065,tt0783640,The Last Full Measure,"Foresight Unlimited, Provocator, SSS Entertainment, BCL Finance Group, Boss Collaboration, SC Films Thailand Co., Production Capital, Hollywood Gold, Hero Entertainment Group"
56935,tt0075932,The Lacemaker,"Citel Films, Filmproduktion Janus, France 3"
39780,tt0119843,Oscar and Lucinda,"Fox Searchlight Pictures, Dalton Films, Australian Film Finance Corporation"
146198,tt1712261,Triple 9,"Surefire Capital, Worldview Entertainment, MadRiver Pictures, Sierra Pictures, Anonymous Content"
266952,tt0189154,The Central Warmth,"Boyana Film, Bulgarofilm"
43389,tt0042692,Variety Lights,Capitolium
110029,tt0253377,Oh Olsun,Arzu Film
9798,tt0120660,Enemy of the State,"Touchstone Pictures, Jerry Bruckheimer Films, Don Simpson/Jerry Bruckheimer Films, Scott Free Productions"
27883,tt0040558,Macbeth,Republic Pictures
128133,tt2268732,Museum Hours,"KGP Kranzelbinder Gabriele Production, Little Magnet Films, Gravity Hill Films"
49029,tt0376144,Saamy,
58925,tt0074916,Mr. Klein,"Adel Productions, Lira Films, Nova Films, Mondial Televisione Film"
26167,tt0040723,Raw Deal,"Eagle-Lion Films, Edward Small Productions"
297265,tt1837613,Northern Soul,"Baby Cow Productions, Stubborn Heart Films"
125550,tt0212573,Two Women,"Arman Film, Arta Film"
83186,tt1901040,Wrong,Realitism
66351,tt0285665,Kuruthipunal,Raajkamal Films International
17631,tt1277728,Mid-August Lunch,Archimede
376455,tt5556784,Kodi,Grassroot Film Company
3520,tt0059015,Casanova '70,"Les Films Concordia, Euro International Film, Compagnia Cinematografica Champion"
412200,tt4373956,Clair Obscur,"Slot Machine, Unafilm, Aeroplan Film, Ustaoglu Production"
45713,tt0064975,Double Suicide,"Hyôgen-sha, Art Theatre Guild"
43967,tt0088334,Urusei Yatsura 2: Beautiful Dreamer,"Kitty Films, Pierrot"
411996,tt2670882,Measure of a Man,"Taylor Lane Productions, Weedon Media"
74295,tt0086199,Crime and Punishment,Villealfa Filmproductions
761,tt0074103,The Wing or The Thigh?,"Les Films Christian Fechner, TOBIS Film"
266036,tt3510452,Misunderstood,"Paradis Films, Wildside"
11308,tt0087428,The Hotel New Hampshire,"Orion Pictures, Woodfall Film Productions, Filmline Productions"
489430,tt7549892,Terrified,"Machaco Films, INCAA"
26670,tt0105017,Noises Off...,"Amblin Entertainment, Touchstone Pictures, Nothing On Productions, Touchwood Pacific Partners 1"
54424,tt1714014,Majority,"Özen Film, Yeni Sinemacılık"
42721,tt0060586,Fighting Elegy,Nikkatsu Corporation
297755,tt2907640,L♥DK,Toei Company
128,tt0119698,Princess Mononoke,"Studio Ghibli, Nibariki, DENTSU Music And Entertainment, TNDG, Tokuma Shoten, Nippon Television Network Corporation"
347984,tt4703048,6 Days,"XYZ Films, New Zealand Film Commission, Ingenious Media, GFC Films, Lipsync Productions, Fightertown, Imagezone, Dog with a Dog Productions"
57120,tt1518812,Meek's Cutoff,"Oscilloscope, filmscience, Evenstar Films"
285213,tt3485166,The Pirates,"Lotte Entertainment, Harimao Pictures"
65518,tt1606376,Avan Ivan,AGS Entertainment
12994,tt0810988,The Nines,"Jinks/Cohen Company, Destination Films"
10705,tt0097499,Henry V,"BBC Films, Renaissance Films, Samuel Goldwyn Company"
18462,tt0087799,Night of the Comet,"Atlantic Releasing Corporation, Thomas Coleman and Michael Rosenblatt Productions, Film Development Fund"
497370,tt6914542,The Drug King,"Showbox, Hive Media Corp"
27759,tt0056800,55 Days at Peking,"Samuel Bronston Productions, Allied Artists Pictures"
335051,tt4643844,God Willing,"Wildside, 01 Distribution"
7862,tt0813547,The Counterfeiters,"FilmFörderung Hamburg, Studio Babelsberg, Babelsberg Film GmbH, Magnolia Filmproduktion, Beta Cinema, ZDF, Aichholzer Film"
69426,tt0242572,Kandukondain Kandukondain,V Creations
5145,tt0429715,The Business,"Vertigo Films, Monkey Productions"
12166,tt1217243,Achilles and the Tortoise,"Office Kitano, Bandai Visual"
202573,tt2402091,The Reunion,French Quarter Film
41914,tt0119608,Mandragora,
110393,tt2132324,White Elephant,"Canal+ España, ARTE"
49806,tt0116041,The Daytrippers,"Alliance Communications Corporation, Cinépix Film Properties (CFP), Fiasco Photoplays, Trick Productions"
9564,tt0133385,Asterix & Obelix Take on Caesar,"AMLF, Bavaria Entertainment, Cecchi Gori Group Tiger Cinematografica, Canal+"
28944,tt0289080,Ayam El-Sadat,
66365,tt0096827,Apoorva Sagodharargal,Raajkamal Films International
64802,tt0119578,Love! Valour! Compassion!,Fine Line Features
39907,tt0284880,Bang Rajan,"Film Bangkok, BEC-TERO Entertainment"
468202,tt6892400,The Girl in the Fog,"Medusa Film, Colorado Film"
218993,tt2231630,Before the Winter Chill,"Les Films du 24, Samsa Film, TF1 Droits Audiovisuels, Canal+, France 3 Cinéma"
33217,tt1196141,Diary of a Wimpy Kid,"Dayday Films, Color Force, Dune Entertainment"
256546,tt3142872,A Small September Affair,Ay Yapım
37961,tt1309449,Kaiji: The Ultimate Gambler,"Toho Co., Horipro, Nippon Television Network Corporation"
91679,tt2035630,Starlet,"Cunningham & Maybach Films, Maybach Film Productions, Cre Film, Freestyle Picture Company, Mangusta Productions"
39641,tt1016321,Adrift,O2 Filmes
139476,tt0255306,Kilukkam,Shogun Films
26748,tt0116905,Lone Star,"Castle Rock Entertainment, Rio Dulce"
14645,tt0084555,Santa Claus Is a Stinker,"Trinacra Films, Films A2, Les Films du Splendid"
33175,tt0307919,The Actors,"Company of Wolves, Film Four"
524780,tt9074574,Dogs Don't Wear Pants,"Helsinki Filmi, Tasse Film"
42470,tt0069946,The Day of the Dolphin,AVCO Embassy Pictures
40001,tt0117104,Mrs. Winterbourne,TriStar Pictures
612644,tt10594792,Mafia,Lyca Productions
10622,tt0117786,Mr. Nice Guy,Orange Sky Golden Harvest
12079,tt0283003,Spun,"Silver Nitrate, Muse Productions, Brink Films, Little Magic Films, Saggitaire, Stone Canyon Entertainment"
4890,tt0838233,A Thousand Years of Good Prayers,North by Northwest Entertainment
49258,tt0400761,Quill:  The Life of a Guide Dog,"Shochiku Co., Ltd."
23033,tt0034928,Jungle Book,"Alexander Korda Films, United Artists"
266425,tt2233170,Sand Castles,"Oceanus Pictures, Green Rose Pictures"
78117,tt0064296,Eros + Massacre,"Gendai Eigasha, Bungakuza"
37975,tt0114808,The Star Maker,Cecchi Gori Group Tiger Cinematografica
10687,tt0170691,Tigerland,"KirchMedia, Regency Enterprises, Haft Entertainment, New Regency Pictures"
7872,tt0468094,The Road to Guantanamo,Screen West Midlands
559713,tt1648186,Fisherman’s Friends,"Fred Films, Powderkeg Pictures, BondIt"
58878,tt0058652,Three Outlaw Samurai,Samurai Productions
991,tt0074851,The Man Who Fell to Earth,British Lion Films
117483,tt0079696,Young Girls of Wilko,
364220,tt5114154,The Keeping Hours,Blumhouse Productions
475303,tt7139936,A Rainy Day in New York,"Gravier Productions, Perdido Productions, FilmNation Entertainment"
119623,tt0088315,Swann in Love,"Gaumont, S.F.P.C., Neue Bioskop Film"
53064,tt0930902,Midori,Kiryûkan
96411,tt0083865,The Vulture,MAFILM Dialóg Filmstúdió
478308,tt6921496,A Bluebird in My Heart,"Umedia, Atchafalaya, Labyrinthe Films"
89111,tt0410369,Where's Firuze?,
1269,tt0446009,The Vexxer,GFP Medienfonds
22029,tt0069792,Black Caesar,"American International Pictures, Larco Productions"
25908,tt0122770,The Valley of the Bees,Filmové studio Barrandov
667520,tt11958344,A Whisker Away,Studio Colorido
40161,tt1657299,The Decoy Bride,"Scottish Screen, Isle of Man Film, CinemaNX, Ecosse Films"
390401,tt4575930,Custody,"Green-Light International, Lucky Monkey Pictures, Washington Square Films, Mustard & Co, JuVee Productions"
9583,tt0279778,Divine Secrets of the Ya-Ya Sisterhood,"All Girl Productions, Gaylord Productions"
582681,tt9737688,Friend Zone,GDH 559
7974,tt0098532,The Match Factory Girl,"Villealfa Filmproductions, Svenska Filminstitutet, Esselte Video, Finnkino"
168022,tt2379082,Monster Pies,Indie Melbourne Productions
13764,tt0089961,Santa Claus: The Movie,"TriStar Pictures, Calash Corporation, GGG, Santa Claus Ltd."
350849,tt2734566,The Bride,"Get In The Picture Productions, Mantar Film, TVE"
391274,tt5372466,Iru Mugan,Thameens Films
73984,tt0069833,Chino,"Produzioni De Laurentiis International Manufacturing Company, Coral Producciones Cinematográficas, Universal Productions France S.A."
117751,tt2218988,Ustad Hotel,Magic Frames
52696,tt1610452,Band Baaja Baaraat,Yash Raj Films
454652,tt5437928,Colette,"Number 9 Films, Bold Films, Killer Films"
23108,tt0027869,The Last of the Mohicans,Reliance Pictures
3934,tt0092068,Ménage,"Ciné Valse, DD Productions, Philippe Dussart S.a.r.l."
95538,tt1424361,To Die Like a Man,"Rosa Filmes, Ad Vitam Production"
27953,tt1051907,For Love and Honour,
37988,tt0372594,Vares: Private Eye,Solar Films
37748,tt0292886,800 Bullets,"Alan Young Pictures, Panico Films, Canal+ España, TVE, EiTB"
361897,tt5037996,Nausea,Mavi Film
51445,tt0061115,The Trap,
331131,tt0253875,Uyanık Gazeteci,
275,tt0116282,Fargo,"PolyGram Filmed Entertainment, Working Title Films"
69516,tt2355791,Polladhavan,Group Company
45904,tt0430377,Muhammad: The Last Prophet,
77862,tt2069715,Anatolian Eagles,
196761,tt2573198,Hal,"Wit Studio, Production I.G, Shochiku Co., Ltd., Pony Canyon"
11103,tt0116502,Head Above Water,"Tig Productions, Majestic Films International, Fine Line Features"
40353,tt0097557,"I, Madman","Trans World Entertainment (TWE), Sarliu/Diamant"
37168,tt0087373,The Dog Who Stopped the War,Les Productions La Fête Inc.
22121,tt0072325,Truck Turner,"American International Pictures, Sequoia Pictures"
245700,tt2473794,Mr. Turner,"Untitled 13, Lipsync Productions, Thin Man Films, Focus Features International (FFI), Xofa Productions, Film4 Productions, France 3 Cinéma"
