imdbID,imdbDirectorID,DirectorName
tt2725962,nm0420746,Guy Jenkin
tt1262416,nm0000127,Wes Craven
tt5462400,nm0096375,Sebastián Borensztein
tt0768239,nm0772691,Hans-Christian Schmid
tt0814243,nm2293309,Atsuji Shimizu
tt0437447,nm0955443,Yimou Zhang
tt1172233,nm0000106,Drew Barrymore
tt0062457,nm0001501,Louis Malle
tt11024580,nm4951006,Venky Atluri
tt2737018,nm1856701,Levent Demirkale
tt0235604,nm0536818,Balu Mahendra
tt1285246,nm0110300,Stéphane Brizé
tt8291224,nm2336554,Aditya Dhar
tt0047094,nm0000180,David Lean
tt3118452,nm5278146,Aaron Hann
tt3118452,nm5278427,Mario Miscione
tt8717446,nm0585011,Roger Michell
tt2113822,nm0271815,Xiaogang Feng
tt0080465,nm0293197,Jerrold Freedman
tt0315930,nm1168564,Ha Yoo
tt0343135,nm0357453,John Hamburg
tt0045848,nm0000005,Ingmar Bergman
tt0095801,nm0000727,Percy Adlon
tt6892462,nm0310615,Romain Gavras
tt0452580,nm0512862,Caroline Link
tt1275863,nm1665004,Imtiaz Ali
tt4863784,nm2785946,Julio Hernández Cordón
tt0316829,nm0474743,Kei Kumai
tt0039277,nm0337586,Alfred E. Green
tt0052676,nm0858873,Gerald Thomas
tt0051390,nm0149631,Youssef Chahine
tt0061683,nm0279807,Terence Fisher
tt3271700,nm6026330,Dong-Suk Kuk
tt0479937,nm0310168,Nils Gaup
tt8484012,nm1119645,Lynn Shelton
tt4258698,nm1973681,Richard Tanne
tt0044706,nm0003593,Fred Zinnemann
tt0408790,nm0777881,Robert Schwentke
tt8948790,nm9450602,Gowtam Tinnanuri
tt0889588,nm0006854,Roger Spottiswoode
tt1481572,nm1102140,Josh Radnor
tt0080172,nm0514906,Chia-Liang Liu
tt0847877,nm2196782,Ivan Vyrypaev
tt0297389,nm1576746,Zak Tucker
tt4142022,nm5614790,Maccio Capatonda
tt0095675,nm0000264,Pedro Almodóvar
tt1672845,nm0533284,David Mackenzie
tt1047490,nm2090975,Travis Betz
tt2011953,nm0755158,Ira Sachs
tt0112508,nm0205542,Tamra Davis
tt0079588,nm0292419,James Frawley
tt0089523,nm0000860,Paul Bartel
tt0060955,nm0001239,John Frankenheimer
tt6313158,nm1699659,Hakan Algül
tt0245276,nm0647438,Ermanno Olmi
tt0074586,nm0144758,Enzo G. Castellari
tt4508712,nm0543647,Manousos Manousakis
tt1853614,nm0645657,Hiroyuki Okiura
tt0056576,nm0521334,Joseph Losey
tt8108268,nm1892252,Vivek Agnihotri
tt5084198,nm3361397,Tatsuya Oishi
tt5084198,nm0793840,Akiyuki Shinbo
tt11525022,nm2653170,David Pablos
tt5440700,nm5961051,Atlee Kumar
tt0028767,nm0767701,Victor Saville
tt1294688,nm1127653,Massy Tadjedin
tt0205306,nm0456699,Lyudmil Kirkov
tt0038733,nm0003836,Michael Powell
tt0038733,nm0696247,Emeric Pressburger
tt0063218,nm0001348,Werner Herzog
tt1865505,nm1119079,Tomm Moore
tt0077276,nm0496312,Patrice Leconte
tt0815236,nm1637768,Jim Field Smith
tt1836944,nm2030556,Barry Battles
tt0163494,nm0223411,Osamu Dezaki
tt0405094,nm0003697,Florian Henckel von Donnersmarck
tt1521846,nm1802294,Banjong Pisanthanakun
tt1521846,nm0690919,Visute Poolvoralaks
tt1521846,nm2876503,Paween Purijitpanya
tt3409848,nm0551506,Lucrecia Martel
tt1836808,nm0001565,Mike Newell
tt1091191,nm0000916,Peter Berg
tt0117883,nm0024622,Alejandro Amenábar
tt0119448,nm0226016,Mike van Diem
tt1776222,nm2673025,Boudewijn Koole
tt0101985,nm0945981,Edward Yang
tt0015863,nm0000036,Buster Keaton
tt0166604,nm0321112,Marcel Gisler
tt1282153,nm0210701,Manoel de Oliveira
tt0353975,nm0030791,Sathyan Anthikad
tt0326664,nm0611683,Russell Mulcahy
tt0261311,nm0000940,Bigas Luna
tt0102181,nm0001752,Steven Soderbergh
tt9448932,nm2450688,Eliza Schroeder
tt0305499,nm0904036,Antun Vrdoljak
tt3465996,nm4897036,Balaji Mohan
tt2178256,nm1203596,Kim Mordaunt
tt0110667,nm0872062,Brian Trenchard-Smith
tt0360130,nm0337773,David Gordon Green
tt0052287,nm0507390,Joseph H. Lewis
tt3542188,nm2320450,Roni Ezra
tt4385888,nm0590122,Mike Mills
tt3532278,nm1942303,Gerardo Olivares
tt3532278,nm3010539,Otmar Penker
tt1872084,nm1044696,Amr Arafa
tt0091506,nm0000766,Theodoros Angelopoulos
tt0134847,nm0878638,David Twohy
tt0116833,nm0444096,David Keating
tt7465992,nm5645455,Nag Ashwin
tt0138749,nm0074426,Bibo Bergeron
tt0138749,nm0666802,Don Paul
tt0138749,nm0005076,Jeffrey Katzenberg
tt0479537,nm1204568,David Von Ancken
tt0056444,nm0654868,Yasujirô Ozu
tt9597838,nm0946875,Herman Yau
tt0472259,nm0629376,Eric Nicholas
tt10763618,nm0161242,Ji-woo Jung
tt5631456,nm1738698,Laís Bodanzky
tt0166233,nm0660453,Krsto Papic
tt0082661,nm0001202,Rainer Werner Fassbinder
tt0069815,nm0500988,Claude Lelouch
tt6168298,nm1802294,Banjong Pisanthanakun
tt0350028,nm0005190,Garry Marshall
tt0322824,nm1196161,Carlos Reygadas
tt1339302,nm0994244,Noriyuki Abe
tt0915457,nm0745037,Thomas Roth
tt0245844,nm0721817,Kevin Reynolds
tt0089941,nm0464846,Andrey Konchalovskiy
tt4331970,nm0029242,André Téchiné
tt0063694,nm0485298,David Lane
tt0808285,nm0477597,Dagur Kári
tt0059903,nm0232795,Clive Donner
tt0026983,nm0390226,Lansing C. Holden
tt0026983,nm0681635,Irving Pichel
tt5037912,nm7594197,Ashwin Saravanan
tt0082671,nm0001202,Rainer Werner Fassbinder
tt0468526,nm0716980,Kelly Reichardt
tt4859246,nm4897036,Balaji Mohan
tt6509862,nm0848992,SABU
tt0113542,nm0582481,Tim Metcalfe
tt5487052,nm3267608,Aleksandr Barshak
tt0057829,nm0408076,Shohei Imamura
tt0060742,nm0006249,Satyajit Ray
tt0081184,nm0175428,Kevin Connor
tt2464018,nm2853542,André Pellenz
tt0062310,nm0899581,Luchino Visconti
tt10633456,nm1818032,Lee Isaac Chung
tt0182295,nm0000110,Kenneth Branagh
tt3521192,nm3867801,Burak Arliel
tt7666250,nm0093081,Icíar Bollaín
tt0161292,nm0716347,Nicolas Winding Refn
tt0060380,nm0596261,José Mojica Marins
tt0041497,nm0002087,Samuel Fuller
tt1636844,nm1788079,Ellen Perry
tt0059643,nm0367860,Wojciech Has
tt0047278,nm0635554,Leslie Norman
tt0064074,nm0504513,Richard Lester
tt1188990,nm2929537,Mats Stenberg
tt0378947,nm0000095,Woody Allen
tt3742378,nm1155957,Anna Muylaert
tt0039190,nm0467396,Henry Koster
tt1639426,nm0003939,Vikramaditya Motwane
tt1961311,nm1671983,Ahmad Nader Galal
tt7571992,nm3424898,Orsi Nagypal
tt0088184,nm0000464,Jim Jarmusch
tt1226251,nm0951197,Kunihiko Yuyama
tt0834170,nm1803711,Veiko Õunpuu
tt2059171,nm0821844,Daniel Stamm
tt4365506,nm3532874,Anindya Chatterjee
tt4365506,nm1999473,Shoojit Sircar
tt1581835,nm1492832,Michael Goldbach
tt5657856,nm0951975,S. Craig Zahler
tt0207198,nm0774221,Gregor Schnitzler
tt0054116,nm0291201,Cyril Frankel
tt4482938,nm0644309,Paula van der Oest
tt0388505,nm0586123,Radu Mihaileanu
tt0033627,nm0003836,Michael Powell
tt1700467,nm0609981,Emmanuel Mouret
tt1416801,nm0378144,Jonathan Hensleigh
tt5897292,nm3319289,Sydney Sibilia
tt0080610,nm0000076,François Truffaut
tt2179121,nm0478799,Alexandre de La Patellière
tt2179121,nm1141181,Matthieu Delaporte
tt1932718,nm0089742,Stuart Blumberg
tt0050100,nm0318150,Lewis Gilbert
tt1629374,nm1601862,Kresten Vestbjerg Andersen
tt1629374,nm1580685,Thorbjørn Christoffersen
tt1629374,nm3860992,Philip Einstein Lipski
tt7901798,nm1982933,Houman Seyyedi
tt0298780,nm0409699,Handan Ipekçi
tt0401248,nm0879960,Ekachai Uekrongtham
tt0042895,nm0000406,John Ford
tt0060893,nm0319241,John Gilling
tt0381111,nm0813786,Ben Sombogaart
tt0020960,nm0400652,Howard Hughes
tt0020960,nm0332539,Edmund Goulding
tt0020960,nm0001843,James Whale
tt0038348,nm0168413,Jean Cocteau
tt0038348,nm0167496,René Clément
tt1200272,nm0105571,Peter Bratt
tt8478554,nm2056836,Giorgio Diritti
tt0053390,nm0654868,Yasujirô Ozu
tt0251110,nm0827171,Todd Stephens
tt4899406,nm3486709,Gabriel Mascaro
tt3516378,nm1375363,Dong-hyuk Hwang
tt4071086,nm0470514,Nicolette Krebitz
tt0892422,nm2438732,Giannis Xanthopoulos
tt0056512,nm0728271,Dino Risi
tt0188453,nm0125336,Jez Butterworth
tt0098520,nm0088397,Bertrand Blier
tt0816692,nm0634240,Christopher Nolan
tt3837196,nm0151733,Jin Jang
tt1081929,nm0326937,Miguel Gomes
tt7967412,nm0687042,Paco Plaza
tt0381429,nm0795153,Cate Shortland
tt0435679,nm1383079,Todd Kessler
tt0926208,nm0014160,Kiumars Poorahmad
tt2043979,nm1500530,Wojciech Smarzowski
tt1465533,nm0303032,George Gallo
tt1415283,nm1264352,Susanna White
tt4960934,nm1385075,Felix Fuchssteiner
tt4960934,nm1691076,Katharina Schöde
tt0075614,nm0002086,Lucio Fulci
tt0477470,nm1044696,Amr Arafa
tt0099334,nm0710919,Jean-Paul Rappeneau
tt1002536,nm0759368,Gabriele Salvatores
tt7543930,nm0380831,Jeanne Herry
tt5979874,nm2670218,Hiroyuki Seshita
tt5979874,nm2032664,Kôbun Shizuno
tt0052724,nm0211964,André De Toth
tt0070434,nm0611531,Hrishikesh Mukherjee
tt5713232,nm1723225,Nishikant Kamat
tt0255067,nm0407067,Álex de la Iglesia
tt0416881,nm0409459,Isshin Inudô
tt0093543,nm0334554,Vladimir Grammatikov
tt0104627,nm0770918,Carl Schenkel
tt9806322,nm3494602,Oliver Kienle
tt0113598,nm0483575,Esmé Lammers
tt2175672,nm1066396,Ranjith
tt0033922,nm0000033,Alfred Hitchcock
tt8364356,nm1425585,Shiboprosad Mukherjee
tt8364356,nm5181252,Nandita Roy
tt0069945,nm0000118,John Carpenter
tt2554270,nm1537157,Ji-hoon Kim
tt0117909,nm0575523,Julio Medem
tt0220580,nm0294379,Juan Carlos Fresnadillo
tt0225535,nm0470377,Krzysztof Krauze
tt0108429,nm0045024,Temur Babluani
tt0253970,nm0781261,Osman F. Seden
tt1915581,nm0001752,Steven Soderbergh
tt0119229,nm0000786,George Armitage
tt1605783,nm0000095,Woody Allen
tt0209463,nm0452102,Abbas Kiarostami
tt0090583,nm0001880,Edward Zwick
tt1142972,nm2838692,Toshio Lee
tt13485172,nm7138881,Aneesh Krishna
tt13485172,nm3902889,Anil Ravipudi
tt3230660,nm1029878,Knate Lee
tt5474644,nm2154278,Ishi Rudell
tt0443465,nm0262635,Chris Evans
tt0765432,nm0248942,Uli Edel
tt6776462,nm1488024,Mohammad Rasoulof
tt0070334,nm0000265,Robert Altman
tt0119114,nm0262678,David Evans
tt11454718,nm5794009,Jingming Guo
tt0336910,nm1045888,Lab Ky Mo
tt0061636,nm0813177,Sergio Sollima
tt0993789,nm0221611,Arnaud Desplechin
tt2186819,nm1168564,Ha Yoo
tt4513316,nm0079448,Maggie Betts
tt0095730,nm0248054,Thom Eberhardt
tt0104147,nm0311508,Jeffrey Lau
tt0104147,nm0477035,Corey Yuen
tt0099242,nm0413875,Mick Jackson
tt1646111,nm0005628,Oliver Schmitz
tt0078259,nm0804592,Jerzy Skolimowski
tt0026564,nm0275494,Jacques Feyder
tt8479346,nm1468541,Steve Stanulis
tt4354756,nm2611971,Gille Klabin
tt0076068,nm0081217,Antonio Bido
tt0096894,nm0067323,Bahram Beizai
tt0052809,nm0789520,Melville Shavelson
tt0117394,nm0728149,Arturo Ripstein
tt11581174,nm6041683,Mari Selvaraj
tt0089603,nm0001707,Paul Schrader
tt7880466,nm5117369,Yuzuru Tachikawa
tt0249131,nm0754328,Olli Saarela
tt4606770,nm1029564,Attila Gigor
tt3721936,nm0036349,Andrea Arnold
tt0351238,nm0772691,Hans-Christian Schmid
tt0428446,nm0852363,Finn Taylor
tt8405810,nm0893556,Juan Vera
tt3082826,nm0569653,Jen McGowan
tt0474642,nm1498570,Matías Bize
tt2180335,nm1212903,Benedek Fliegauf
tt0106308,nm0000600,Sam Raimi
tt0107875,nm0350758,József Gémes
tt5078214,nm2630323,Justine Triet
tt2365580,nm0000500,Richard Linklater
tt2124096,nm0052993,Aleksandr Baranov
tt2124096,nm0300174,Levan Gabriadze
tt2124096,nm1279950,Dmitriy Kiselev
tt9431740,nm5854210,Nariman Aliev
tt1331064,nm2074328,Nicholas Jasenovec
tt5248342,nm1847630,Rune Denstad Langlo
tt4400994,nm1474337,Jared Moshe
tt0105750,nm0442454,Aki Kaurismäki
tt0071950,nm0063383,Luigi Bazzoni
tt0071950,nm0266732,Mario Fanelli
tt0010307,nm0304098,Abel Gance
tt0119250,nm0001429,Takeshi Kitano
tt0015532,nm0718201,Lotte Reiniger
tt0015532,nm0002569,Carl Koch
tt5226984,nm1933648,Dome Karukoski
tt0067976,nm0702429,Etienne Périer
tt0080166,nm0005033,Sammo Kam-Bo Hung
tt0118866,nm0819613,Jill Sprecher
tt0058557,nm0285302,Bryan Forbes
tt8816194,nm0863807,Ant Timpson
tt0064256,nm0733790,Glauber Rocha
tt0236157,nm0792202,Kirsten Sheridan
tt2223990,nm0718645,Ivan Reitman
tt1625155,nm0133981,João Canijo
tt0220363,nm0368690,Ebrahim Hatamikia
tt0073778,nm0384335,Jack Hill
tt0242193,nm0164187,Larry Clark
tt0166287,nm0518363,Francisco J. Lombardi
tt0084465,nm0850601,Béla Tarr
tt12444572,nm3529555,Dea Kulumbegashvili
tt1016290,nm0586281,Takashi Miike
tt0087650,nm0579828,Vladimir Menshov
tt3355014,nm6108735,Vladek Zankovsky
tt7870102,nm0000491,John Leguizamo
tt1859522,nm0445129,Alexandra-Therese Keining
tt4196848,nm0000915,Bruce Beresford
tt0047281,nm0455839,Keisuke Kinoshita
tt7610008,nm2754753,Gjorce Stavreski
tt2208216,nm3043504,Kristina Buozyte
tt0995039,nm0462895,David Koepp
tt0058863,nm0006954,Pierre Schoendoerffer
tt0102014,nm0155093,Peter Chelsom
tt0082250,nm0935382,Michael Winner
tt2017561,nm0159507,Stephen Chow
tt2017561,nm0477213,Chi-Kin Kwok
tt0164917,nm0442887,Hirotsugu Kawasaki
tt0164917,nm0960028,Katsuhiro Ôtomo
tt0074442,nm0005645,Enzo Barboni
tt0391229,nm0307531,Jeff Garlin
tt0093093,nm0000056,Paul Newman
tt0425379,nm0716347,Nicolas Winding Refn
tt1935902,nm1310794,Ramaa Mosley
tt1039889,nm1098726,Milorad Milinkovic
tt0029923,nm0090007,John G. Blystone
tt6201292,nm1419442,Bharathan
tt0092651,nm0538532,Mohsen Makhmalbaf
tt0232632,nm0410139,John Irvin
tt0109836,nm0000110,Kenneth Branagh
tt0027752,nm0654868,Yasujirô Ozu
tt0112546,nm0350957,Manuel Gómez Pereira
tt0275083,nm1226290,Sung-su Kim
tt0117468,nm0007128,Louis Morneau
tt0082622,nm0001681,George A. Romero
tt7715988,nm5089360,Asim Abbasi
tt3298600,nm0427037,Antti Jokinen
tt1700844,nm0203993,Terence Davies
tt2073600,nm1016827,Dan Hartley
tt4717402,nm0632722,Shôjirô Nishimi
tt4717402,nm1640505,Guillaume Renard
tt0056171,nm0000419,Jean-Luc Godard
tt0056171,nm0339683,Ugo Gregoretti
tt0056171,nm0001596,Pier Paolo Pasolini
tt10699362,nm3564996,Oliver Hermanus
tt2078586,nm0321363,Tudor Giurgiu
tt0084315,nm0482537,René Laloux
tt0440803,nm1802294,Banjong Pisanthanakun
tt0440803,nm1059740,Parkpoom Wongpoom
tt4730986,nm3997700,Houda Benyamina
tt1748227,nm1729303,Marcus Dunstan
tt1793239,nm2182866,Julien Leclercq
tt0085852,nm0875367,Slava Tsukerman
tt1860238,nm0483953,Mark Lamprell
tt1982848,nm4536380,Maryam Abu-Of
tt1982848,nm1580774,Kamlah Abu-Zikri
tt1982848,nm4536896,Muhammad Ali
tt11750282,nm3026803,Ángel Gómez Hernández
tt6474040,nm1519253,Robert Budreau
tt5155780,nm1660595,Charlie McDowell
tt0420293,nm1547859,Kyle Patrick Alvarez
tt0160403,nm0450387,Stephen Kessler
tt5580036,nm0318916,Craig Gillespie
tt0243232,nm0541391,Milcho Manchevski
tt3446426,nm2165634,Ravi Jadhav
tt1621830,nm2375970,Giasuddin Selim
tt0097728,nm0442454,Aki Kaurismäki
tt0280653,nm0002020,Costa-Gavras
tt2630336,nm0960025,Kentarô Ohtani
tt2630336,nm0766226,Kei'ichi Sato
tt0027489,nm0656528,Marcel Pagnol
tt0050817,nm0728271,Dino Risi
tt5991206,nm5112815,Rama Burshtein
tt0359254,nm0871086,Pablo Trapero
tt0118956,nm0814085,Stephen Sommers
tt1210837,nm1626978,Jang-ha Ryu
tt0086477,nm0513792,Oldrich Lipský
tt4364194,nm2436566,Tyler Nilson
tt4364194,nm1916835,Michael Schwartz
tt5160154,nm3605431,Ben A. Williams
tt5544384,nm2423816,Tomohiko Itô
tt0265116,nm0785684,Coline Serreau
tt0041983,nm0281507,Richard Fleischer
tt9099938,nm0766263,Shinsuke Sato
tt0888693,nm1793956,Bill Maher
tt0060548,nm0279807,Terence Fisher
tt1068678,nm1369721,Emily Young
tt0162236,nm0004517,Jason Alexander
tt0102421,nm0894577,Henri Verneuil
tt10869474,nm8011781,Pradeep Kalipurayath
tt0205735,nm0654830,François Ozon
tt5472758,nm2414127,Mudassar Aziz
tt0049762,nm0548094,Ernst Marischka
tt0976051,nm0197636,Stephen Daldry
tt0250224,nm0007082,John Stockwell
tt0187601,nm0003508,Michel Blanc
tt0037343,nm0547446,Edwin L. Marin
tt4511200,nm2143474,Julian Rosefeldt
tt2614722,nm3573399,Prashant Nair
tt0100822,nm0000750,Jon Amiel
tt0091083,nm0002340,Stuart Gordon
tt0044789,nm0439597,Phil Karlson
tt1705786,nm0096375,Sebastián Borensztein
tt5690810,nm2113122,Claire McCarthy
tt0286106,nm0796117,M. Night Shyamalan
tt0432289,nm1318843,Mark Fergus
tt1454910,nm1292192,Marc Fitoussi
tt0118200,nm0727336,Rintaro
tt0092718,nm0711114,Steve Rash
tt4195368,nm2391552,Nobuhiro Doi
tt0092752,nm0439739,Janice Karman
tt0436639,nm0661799,Cheol-su Park
tt5657028,nm3743617,Philippe Lacheau
tt2198235,nm1193115,Amit Kumar
tt1699491,nm0465894,Lena Koppel
tt0120835,nm0412465,James Ivory
tt0410454,nm1112199,Russell Holt
tt0039090,nm0000041,Akira Kurosawa
tt0022251,nm0663613,James Parrott
tt3655414,nm0130714,Daniel Calparsoro
tt4169146,nm1699715,Kirill Mikhanovsky
tt4538916,nm0518644,Richard Loncraine
tt0492650,nm1046328,Ki-hwan Oh
tt0240425,nm0756903,Hiroshi Saitô
tt0069159,nm0884547,Tonino Valerii
tt3561348,nm0210193,Ivano De Matteo
tt0813541,nm2294083,Oksana Bychkova
tt0087188,nm0000019,Federico Fellini
tt0038574,nm0000180,David Lean
tt1570583,nm0811611,So Yong Kim
tt11697832,nm0451969,Ilya Khrzhanovskiy
tt11697832,nm0644293,Jekaterina Oertel
tt0038182,nm0000041,Akira Kurosawa
tt2387806,nm0745131,Marc Rothemund
tt0048990,nm0003836,Michael Powell
tt0048990,nm0696247,Emeric Pressburger
tt0180093,nm0004716,Darren Aronofsky
tt2066176,nm0003910,Travis Fine
tt0389557,nm0000682,Paul Verhoeven
tt0074703,nm0548769,Arthur Marks
tt0079240,nm0000341,Michael Crichton
tt0033107,nm0409069,Boris Ingster
tt0429898,nm0654858,Ferzan Ozpetek
tt7589670,nm9391630,Venky Kudumula
tt0469099,nm1830797,Cathy Randall
tt0109579,nm0000591,Roman Polanski
tt1230544,nm3008574,Kishore Kumar Pardasani
tt1865569,nm3252853,Selçuk Aydemir
tt0142249,nm0632788,Daisuke Nishio
tt8128188,nm0001752,Steven Soderbergh
tt0359045,nm0016234,Miguel Albaladejo
tt6667360,nm0025435,Simon Amstell
tt7401588,nm1890845,Sean Anders
tt5328350,nm0002140,Agnieszka Holland
tt5328350,nm0010653,Kasia Adamik
tt0487271,nm0766649,Anno Saul
tt4480494,nm0664194,Inés París
tt2786278,nm3859342,Lijo Jose Pellissery
tt3689910,nm1060975,Keiichi Hara
tt3689910,nm1315809,Stephanie Sheh
tt3689910,nm0999118,Michael Sinterniklaas
tt0064541,nm0516360,Ken Loach
tt0106233,nm0101385,Rob Bowman
tt0113862,nm0378893,Stephen Herek
tt0252437,nm0952077,Dervis Zaim
tt0107479,nm0048056,Juanma Bajo Ulloa
tt10077544,nm0093081,Icíar Bollaín
tt3877674,nm0421314,Anders Thomas Jensen
tt5597198,nm7397878,Nadeem Beyg
tt1538819,nm0951309,Ugur Yücel
tt0092713,nm0538105,Janusz Majewski
tt1322302,nm0892264,Diego Velasco
tt0102307,nm0001707,Paul Schrader
tt1179258,nm0001241,Stephen Frears
tt0094860,nm0811714,Michele Soavi
tt0085346,nm0137573,Lewis John Carlino
tt1488594,nm0473936,Kurt Kuenne
tt0013201,nm0628345,Fred C. Newmeyer
tt0073363,nm0110653,Lino Brocka
tt0057078,nm0000878,Mario Bava
tt1426374,nm1458734,Ciro Guerra
tt0090209,nm0748928,Alan Rudolph
tt0106538,nm0155642,Siu-Tung Ching
tt0106538,nm0864775,Johnnie To
tt4481414,nm1989536,Marc Webb
tt0055618,nm0285302,Bryan Forbes
tt3479316,nm0002814,Christopher Leone
tt3165612,nm2853516,Leslye Headland
tt0063350,nm0001681,George A. Romero
tt1438176,nm0318916,Craig Gillespie
tt3471098,nm0589182,Rebecca Miller
tt0278823,nm0000095,Woody Allen
tt0069847,nm0858873,Gerald Thomas
tt0461857,nm1932020,Kenji Uchida
tt0089374,nm0000329,Jackie Chan
tt0089374,nm0155179,Chi-Hwa Chen
tt6971752,nm9179246,R.S. Prasanna
tt0088992,nm0618881,Amir Naderi
tt0091507,nm0720297,Alain Resnais
tt0314039,nm0280396,Thom Fitzgerald
tt0498567,nm0609399,Katsuyuki Motohiro
tt0015136,nm0003433,Carl Theodor Dreyer
tt0265713,nm0607365,Billy Morrissette
tt0096336,nm0001031,Claude Chabrol
tt0051452,nm0858873,Gerald Thomas
tt0089477,nm0076175,Chris Bernard
tt2404801,nm3454743,Prabu Solomon
tt0025610,nm0896542,King Vidor
tt5052524,nm3998161,Logan Kibens
tt0072206,nm0354247,Fred Haines
tt0356910,nm0510731,Doug Liman
tt0200309,nm0605245,Kazuo Mori
tt0333701,nm0229301,Branko Djuric
tt0364569,nm0661791,Park Chan-Wook
tt0188653,nm0882445,Yesim Ustaoglu
tt0970452,nm1068186,M.J. Bassett
tt7231342,nm0000780,Denys Arcand
tt1032846,nm0612816,Cristian Mungiu
tt6559642,nm5662493,Doga Can Anafarta
tt9340860,nm0080120,Thomas Bezucha
tt1571402,nm0686375,Michele Placido
tt0046031,nm0715346,Carol Reed
tt0211492,nm0331296,Marleen Gorris
tt1900854,nm2868171,Simon Aboud
tt0089371,nm0490605,Ricky Lau
tt0101465,nm0000915,Bruce Beresford
tt0441773,nm0651706,Mark Osborne
tt0441773,nm0828970,John Stevenson
tt4663992,nm6671999,César Augusto Acevedo
tt0054099,nm0275034,Giorgio Ferroni
tt4068576,nm0448768,Jennifer Kent
tt4027504,nm0456693,Tim Kirkman
tt0032181,nm0188669,John Cromwell
tt0114563,nm0837485,Gisaburô Sugii
tt0460745,nm0796864,Marcos Siega
tt0111512,nm0514906,Chia-Liang Liu
tt0111512,nm0000329,Jackie Chan
tt0470883,nm0258784,Yilmaz Erdogan
tt0024914,nm0124877,David Butler
tt0863041,nm0438101,Costas Kapakas
tt0427339,nm0691547,Erik Poppe
tt0429068,nm1741105,Steve Taylor
tt7125774,nm0378660,Michael Herbig
tt0407021,nm1027762,Lisandro Alonso
tt2097331,nm0000867,Jason Bateman
tt9766160,nm10246130,Navarasan
tt0081291,nm0000454,Dennis Hopper
tt1614408,nm3832292,Masaaki Taniguchi
tt0120820,nm0790715,Penelope Spheeris
tt1289449,nm0619560,Antonio Naharro
tt1289449,nm0665091,Álvaro Pastor
tt1433905,nm1460159,Rohit Shetty
tt3451230,nm0198755,Michael Damian
tt0104553,nm0170504,Clifton Ko
tt0046695,nm0065442,Jacques Becker
tt1871236,nm1641324,Özgür Yildirim
tt2235695,nm1296554,Ben Wheatley
tt0054156,nm0729626,Jacques Rivette
tt0290839,nm1028138,Sikander Bharti
tt5797184,nm2381441,Francis Annan
tt2323836,nm2171473,Tatsuyuki Nagai
tt5715410,nm0214857,Jeremy Degruson
tt5715410,nm0823721,Ben Stassen
tt2345737,nm2391575,David Michôd
tt0076517,nm0851752,Paolo Taviani
tt0076517,nm0851754,Vittorio Taviani
tt1866205,nm0116511,Massimiliano Bruno
tt0040725,nm0003836,Michael Powell
tt0040725,nm0696247,Emeric Pressburger
tt0054073,nm0315547,Ritwik Ghatak
tt3995416,nm4101864,Ahu Öztürk
tt0335245,nm0001053,Ethan Coen
tt0335245,nm0001054,Joel Coen
tt2275946,nm2543774,Emilis Velyvis
tt1366409,nm0773603,Julian Schnabel
tt0119278,nm0194191,Mary Cybulski
tt0119278,nm0864091,John Tintori
tt0133826,nm0025805,Rajiv Anchal
tt0913425,nm0000264,Pedro Almodóvar
tt0097891,nm0875744,Michael Tuchner
tt0275491,nm0000264,Pedro Almodóvar
tt0269483,nm0783751,David Semel
tt12929738,nm4332182,Kanwal Sethi
tt1442571,nm0496752,Daniel Lee
tt0096189,nm0353592,Piers Haggard
tt0247745,nm0151540,Jay Chandrasekhar
tt0059440,nm0596261,José Mojica Marins
tt1713440,nm0735705,Alberto Rodríguez
tt6053440,nm3265508,Stephen Cone
tt0109506,nm0001639,Alex Proyas
tt0108160,nm0001188,Nora Ephron
tt1411956,nm0113819,Jeffrey D. Brown
tt5969696,nm0753423,Seung-wan Ryoo
tt0043332,nm0899581,Luchino Visconti
tt0079615,nm0630197,Sergiu Nicolaescu
tt0898367,nm0384825,John Hillcoat
tt1592281,nm0001631,Sarah Polley
tt0064542,nm0472937,Arvo Kruusement
tt1135989,nm0000204,Natalie Portman
tt0248036,nm0248526,Espen Eckbo
tt0248036,nm0255821,Henrik Elvestad
tt0248036,nm0299825,Mathis Fürst
tt0368045,nm0410673,Eva Isaksen
tt7156144,nm2271931,David Foenkinos
tt7156144,nm0283810,Stéphane Foenkinos
